,Text,Label
1549,RT @saharsouss: نانسي السبع قد ما تحمست طلع معها انن مسلحين,1
1550,@DimaSadek انشالله يقبر قلبك وجمهوره يخروا عليك,0
1551,@DimaSadek #حبيبة_قلبي_ديما_صادق,1
1552,@abuliss @DimaSadek @VhlNclEWo9gqYWz صح برايفت لما بتكون عندي ، والحمدلله الشهرة اللي بتكون بـ هيك اساليب اكيد ما ب… https://t.co/O6FsCCvxGr,1
1553,@yumnafawaz بسيطة منشوفك الاحد....,1
1554,@DimaSadek أين التغطية الإعلامية لساحة النور الآن؟؟؟,1
1555,@DimaSadek ديما الواطية انت؟؟؟ او ديما صادق ؟؟؟ يا عمي بطلنا نعرف شو عيلتك؟؟؟ بس أكّدولي انك ديما الواطية,0
1556,@DimaSadek قال لا نؤيد ..جبل بعبدا لن يسقط يا هبلة,0
1557,RT @ZeaiterHussein2: @DimaSadek اجحش خلق الله انت يا ديما الواطية  ؟,0
1558,@DimaSadek يا اخوان كل ما ضاق الخناق على رقاب المرتشين وصغار النفوس والعملاء ستسمعون صريخهم يعلو وأخطائهم تزيد ،هذا طبيعي ،خلوها,1
1559,@DimaSadek انو انتي المعك مصاري، وانو انتي الكول وعم تقوليلنا انك موضوعية هيدا هدف التويت...,1
1560,@DimaSadek يا حقيرة يا واطية يا ديما تفه عليكي بنص وجك...جايي الدعوة القضائية بحقك جايي الايام بيناتنا,0
1561,"@DimaSadek هههههه دخيل جمالك انتي.. منظر بلا مضمون
#تافهة",0
1562,"@DimaSadek Hahahaha 
Hahahaha 
Hahahaha 
موتنيني من الضحك",1
1563,@DimaSadek السيد حسن يا عاهرة!!,0
1564,@NajemArze @AkikiJoyce @berrynawal @yumnafawaz @nakhleodaime @dargham يسعدلي صباحك يا ست الستات,1
1565,@DimaSadek طلعت ديما كاشفة الامور كلها، كبيرة للدمدوم,1
1566,@yumnafawaz تبارك الله ملا مذيعة.... هيدي نهاية مشتراة الشهادات��‍♀️ النتيجة تجي عالشكل الآتي��‍♀️,1
1567,@DimaSadek العمى بقلبك  أكثر   من هيك وقاحة ما في   السيد أشرف من كل يلي عم تقبضي  منهم,0
1568,@LBCI_NEWS @DimaSadek لبنان ينتفض ضد لصوص الإعلام ومشوهي الحقيقة قريبا صادق السجن خلينا نشوف جوزك شو لح يعمل https://t.co/oabURNLGaN,1
1569,@DimaSadek ديما كلي هوا بقا انتو مطية لخراب لبنان واذا بقينا بعد الحرب الجاية عايشين منزكر بعض كيف انتو وثورتكن الم… https://t.co/t2F5ikqc4B,0
1570,@berrynawal العمى ما ازنخك,0
1571,@berrynawal شو بيقربك بري�,1
1572,"اول مرة بشوف وحدة مبسوطة بهيك لقب 
@DimaSadek
#ديما_الواطية",0
1573,@DimaSadek انشالله بيقبرك عنجد,0
1574,@DimaSadek @washingtonpost @elopezgross يلعن صباحك و مساكي,0
1575,"@DimaSadek وين انسانيتك مدام تجاه الناس المريضة والناس اللي بتعيش من ورا شغل يومي 
طبعا انت ما بهمك ، مصرياتك بجيبتك",1
1576,@DimaSadek يا حبيبتي لولا نصرالله ما كان في شعب، الله يحمي حامي الشعب❤,1
1577,@Jessicaazar والقوات شو�كأن نزلتي معون بالإنتخابات�,1
1578,@yumnafawaz وصدقناك؟؟والله اخدين هالبلد عالخراب وانتو ادوات ما معكن خبر شي,1
1579,@DimaSadek نتمنى عقلك يرجعلك وتصير تفهمي متل الحمير.,0
1580,@berrynawal يا بريئة,1
1581,@DimaSadek يا ديما غلطتي غلطة عمرك ،الا بيت شمص هاو أشرف  ناس وأشجع ناس اسألي  وليد جنبلاط ،بيقلك ،,1
1582,@DimaSadek تفه تفه تفه عليكي,0
1583,@alex87958352 @Sara01220767 نانسي السبع عالهوا بعد المشكل بشي ٢٠ دقيقة قالت هلأ وصل مسؤول للحزب ومش قادر يسمع صوتو للشباب,1
1584,"@DimaSadek #ديما الواطية ديما الرخيصة ""ديما وقرون بهيما""",0
1585,@DimaSadek انت شغلتك فتن وتحريض ما بتفهمي رياضيات ولا اعلام قعدي بالبيت وسكري الباب عليكِ,0
1586,"@DimaSadek مئة اهلا و سهلا بالحرة 
بتحلا فيكي #طرابلس_عاصمة_الثورة",1
1587,@DimaSadek فيكي تستعيني بثوار سوريا في كتير متل عبد الباسط الساروت مطربك  وبطلك المفضل,1
1588,@slim_w @DimaSadek هالمرة ما رح يلحق يهرب لاببيجاما ولا شي,1
1589,@DimaSadek نشرتي صورة حرق علم حزب الله في طرابلس، بس ما نشرتي البيان يللي اصدره المتظاهرين ضد من حرق العلم وما نشرت… https://t.co/YXIkn47LQT,0
1590,"@DimaSadek سدي بوزك ♥️ و طهري نيعك بس بدك تسمي ""اسمه"" �",0
1591,RT @shuhada_71: @DimaSadek ولي انقلعي من هون شو خصك بالنبطية انت ولك انت شو خصك بلبنان كلو روحي عند اسيادك وريحينا منك,1
1592,@DimaSadek هول تاج راسك يا وسخة,0
1593,"@DimaSadek كنتي 
#ديما_الواطية 
قريبا توقعي شي يناسبك اكتر https://t.co/iQjdNGJjvT",0
1594,"اعلامية بينشاف الحال فيها ... 
اعلامية بيكبر قلب كل لبناني فيها..
حلوة من جوا و من برا .. 
نورتي #جل_الديب… https://t.co/4ZrH3xPIEI",1
1595,"@DimaSadek يعني هوي كل خطاباتو كان علم الحزب وراه؟
عنجد انك تافهة، و مش عارفة شو بدك تردي.
بهالمستوى الفكري ما فيكي… https://t.co/bC0WqKhaXC",0
1596,@Muhanad19788 @memo2211122 @DimaSadek يا حقيرة خربوا البلد بعد يا ولاد الحرام,0
1597,RT @husseinzein15: @yumnafawaz @rayaelhassan يا اما انت بعدك عايشة بالخسة او انت عم تعملي فتنة على كل الحالتين خليكي نايمة احسن,0
1598,@DimaSadek #ديما_الواطية بنت الشوارع,0
1599,@yumnafawaz العمى. السمارت فون اللي ب إيدك اذكى منك.,0
1600,@NicoleHajal ليه مناصريه من وين؟؟؟ من هونولولو؟ اشربي زوم كلسات بترتاحي,1
1601,@DimaSadek ديما خرسي ما خصك بالنبطية نحنا حرين منا ندبح بعض يا وطنية انتي بكيتيني بصراحة طعمرك ما أنجسك,0
1602,@NicoleHajal بالمختصر ومن الآخر انت وحدة عاهرة.,0
1603,@berrynawal انت يا نوال متهورة,1
1604,@berrynawal انضبي ولك,0
1605,@DimaSadek أنتوا احلى عالم ساحة الثورة ب طرابلس بتفرح القلب,1
1606,@DimaSadek فشرتي يا كلبة,0
1607,"شاهد حماس نانسي السبع الزايد
(دخول  مجموعة مسلحة لرياض الصلح )
للمرة الألف الاعلام ٨٠٪ من الحدث انتبهوا شو عم تقولو… https://t.co/xaAOsxUyBV",1
1608,@yumnafawaz بليز لو بتوعي وبتنضج شوي مهنيا قبل ما تحكي,1
1609,@DimaSadek روحي كلي خرا,0
1610,@DimaSadek لك بس فتنه يخرب بيتك مأوسخك وبتنادي بدموقراطيه,0
1611,@berrynawal صايرة متل جمبلاط,1
1612,@NicoleHajal @rayaelhassan شو ناطرة يا بهيمة؟,0
1613,@DimaSadek الله يقويكي يا ديما. والله يعينك على شلة هالبهاييم المتابعين من عصابة حسن زميرة,1
1614,"RT @hussein21041343: مذيعة lbc تناقض تماما ما كانت تنقله زميلتها المتواجدة في قلب الحدث .
@NicoleHajal نيكول : هل تطلبين دعم الناس في وجه ا…",1
1615,@DimaSadek إذا السيد حسن قبلك مسمار بنعلو إيلك الشرف,0
1616,@DimaSadek العمى بقلبك شو حشورة انا شو استفدت من تويت تبعك,0
1617,"@AlJadeed_TV بحب قول ل نانسي السبع كلمتين شباب الحزب ما بيفتروا ع حدا 
#نانسي_السبع 
#قناة_الفتنة",1
1618,"@DimaSadek فرحانة كتير… 
لعلها تكون خيرا https://t.co/v8R9qsQA1U",1
1619,@kwack_b @DimaSadek يا ريت لي ما بيفهم يحكي بالسياسة ما يتفلسف و يخبص ويخلط شعبان برمضان خليها ثورة من دون طائفية ومن دون ذكر جهة سياسية,1
1620,@yumnafawaz حاقدة!! شوفي طبيب نفسي!!,0
1621,@DimaSadek ويدعس على قبرك يا رب,0
1622,@ramezelkadi محطتك ومراسلونكم أكثر من يحرض ويبث الفتنة . ولنا في نانسي السبع أمثولة في الحقد خلال تغطيتها للأحداث .… https://t.co/nHT0HVBRz3,1
1623,@DimaSadek انت قلب وروح الثورة!ما تهكلي الهم منلحق عليهم كلن♥️,1
1624,@Mhamadk95 @alikhodorkh @DimaSadek إذا هل قد مشوقين لمناظر الحرب والدم واشلاء  البشر والدمار  تفضلو في كثير دول بتت… https://t.co/FCnGdmtzRB,1
1625,@yumnafawaz سخيفة تافهة منحطّة,0
1626,@nizar_a_l @DimaSadek @josephinedeeb عمهلك، هيدي ثورة ضد سلطة فاسدة ناهبة وحاكمة وعم تجرب تكون قامعة! مش محاضرة بصا… https://t.co/Ut0cHJW7TG,1
1627,@yumnafawaz @General_Aoun الرئيس فوق راسك وراس يلي متلك بس انت فين يا حلوة خبرينا اذا بتعرفي؟ مضيعينك,0
1628,@AmalFa1 @DimaSadek #ديما_الواطية مش بس واطية غشيمة كمان �,0
1629,@DimaSadek بشفق على زوجك حرام,0
1630,"يلي بحبوكي اكتر بكتيييير
بس واحد همجي صوتو أعلى من عشرة لسانن قصير
@DimaSadek https://t.co/vRsFQLX4N1",1
1631,@DimaSadek اعلامية جهاد النكاح,0
1632,@Ali_haidr1 @DimaSadek ما في اشطر منكن بنقل الاخبار الكاذبة,1
1633,@DimaSadek يلعنك ما أوقحك #بهيمة_من_بلدنا,0
1634,@HassaniehL @DimaSadek ��..اذا ما عملت هيك كيف بدها تكون ديما صادق ..,1
1635,@yumnafawaz وليه انت اذا الله خالقك لا جمال ولا منطق وهيك كيف لو انك أنثى عن جد,0
1636,@PatrickaouadL @melissahelou1 @JudyBorghol_ @joellebouyounes � نخبة الإعلاميات,1
1637,@DimaSadek ديمااااا ما تدحشي انفك بشي ما بيعنيكي النبطية كلها شرف وانتي ما خصك بهل الشي أوكي يا بيبي ��,1
1638,@Jessicaazar للاسف   يا جيسيكا .,1
1639,@DimaSadek لاتكوني مصدقة حالك . قلبك على الحزب الان  . والله ما عندك عيون تشوف اذا طلب يطلعو من الشارع صار هيك كيف لو طلب ينزلو �����,1
1640,RT @Ghada34652167: @NicoleHajal شو عملتوا .....مين قصدك فسريلنا الحريري والسنيورة  وميقاتي الفاسدين اصحابك ولا راح تصويبك عا اتجاه تاني لتق…,1
1641,@DimaSadek روحي انضبي بقى تعودت عاى البهدلة وين امك تربيك,0
1642,@NicoleHajal نيكول في وحدة اسما @MedawarLana فيكي تعرفيلنا شو انفصاما و شو مشكلتها النفسية؟,1
1643,@berrynawal يلا معليش نوال العالم حاقنة وانت قلبك كبير. عموما قتلي بتفوت وما حدا بموت�,0
1644,@aboaleammar1 @NicoleHajal @DimaSadek هيدي الحجلة  مراوغة ومخادعة,0
1645,@yumnafawaz منشورك بيشبهك لا اكتر و لا اقل... وكيف ما بدك تفهميها فهميها,1
1646,@DimaSadek اقعدي عاقلة يا ديما,0
1647,@yumnafawaz @elissakh مسكينه حرام ��,1
1648,"استاذة ديما
انتي امرأة عظيمة .. يسلم الباطن الطاهر اللي خلفك ورباك
اصمدي وكوني كما انتِ بوجه الردود القذرة اللي يرس… https://t.co/lzFzKFZzwl",1
1649,@DimaSadek خطاب وطني يا بهيمة,0
1650,"@HassanK49344138 @DimaSadek هيدا بتعرف الحقيقة
ولكنها تتعمد التضليل",1
1651,"RT @Batoul795: @Sara_zein_ @DimaSadek يا شاطرة إنت وين عايشة؟ ما بتعرفي تقري ولا تعرفي شو صاير بالبلد؟ 
اسمعي يا نوسك وافتحي دينيكي وعينيكي…",0
1652,@hussein26386178 @DimaSadek اكيد كل شخص تعرض بالاذى لاخر لازم يتعاقب,1
